"20131014,20.5,20.75,20.5,24500"
"20131015,20.0,21.0,20.5,21300"
"20131016,20.5,21.0,20.5,14300"
"20131017,20.5,21.0,20.75,39400"
"20131018,20.5,21.0,20.5,4500"
"20131022,20.5,21.0,20.5,19100"
"20131023,20.5,21.5,20.5,78200"
"20131024,20.0,20.5,20.25,34200"
"20131025,20.0,20.5,20.0,11600"
"20131028,20.0,20.5,20.25,8300"
"20131029,20.0,20.5,20.25,8300"
"20131030,20.0,20.5,20.25,28100"
"20131031,20.0,20.5,20.25,49800"
"20131101,20.0,20.75,20.0,2100"
"20131104,20.0,20.75,20.25,10200"
"20131105,20.25,20.75,20.25,39000"
"20131106,20.5,20.75,20.5,6500"
"20131107,20.25,21.0,20.5,193300"
"20131108,21.0,22.0,21.5,429300"
"20131111,22.0,23.5,22.75,134800"
"20131112,22.75,23.5,23.0,304500"
"20131113,22.25,23.25,22.75,88700"
"20131114,21.75,22.75,22.25,46300"
"20131115,21.75,22.75,22.25,200400"
"20131118,22.0,22.75,22.25,104000"
"20131119,22.75,23.0,22.75,97800"
"20131120,22.75,23.25,23.0,101500"
"20131121,23.0,24.5,23.5,100600"
"20131122,23.5,25.0,24.0,170000"
"20131125,24.75,25.25,25.0,200100"
"20131126,25.5,27.5,26.5,76800"
"20131127,27.0,29.0,28.0,250500"
"20131128,28.25,30.0,28.5,294100"
"20131129,26.0,30.0,27.5,314300"
"20131202,26.25,27.25,26.75,90200"
"20131203,26.5,28.0,27.0,138300"
"20131204,26.75,28.0,27.0,101500"
"20131205,27.25,28.0,27.75,101500"
"20131206,27.75,28.5,28.0,53800"
"20131209,28.5,29.0,28.5,42400"
"20131210,28.0,28.5,28.25,77400"
"20131211,27.5,28.5,27.75,12800"
"20131213,27.5,28.5,27.75,12800"
"20131216,26.75,28.0,27.0,47400"
"20131217,26.0,27.75,26.5,52900"
"20131218,26.0,26.5,26.25,213500"
"20131219,26.25,27.0,26.5,211700"
"20131220,26.25,27.0,26.5,40200"
"20131223,26.25,27.75,26.75,163900"
"20131224,26.5,28.0,27.5,56400"
"20131227,27.0,28.0,27.25,6100"
"20131230,28.0,28.75,28.25,65100"
"20131231,28.0,29.75,28.75,46200"
